PM10,NO,NO2,O3,PM25
5.217,2.84546,5.29489,42.20906,3.0
4.251,2.81276,7.41089,49.99229,3.0
6.184,2.5184,8.27541,50.29164,3.0
1.353,3.59771,10.23573,42.85766,5.0
3.285,3.46688,8.52541,41.06153,5.0
1.353,3.23794,9.28963,41.36088,7.0
4.251,3.565,8.47826,40.41293,4.0
5.217,3.33606,9.29412,38.21766,2.0
5.217,3.20523,11.1474,39.86411,3.0
5.217,1.73344,8.65265,40.81207,6.0
10.048,1.56991,8.69681,44.65379,7.0
7.15,0.75225,6.59352,49.59315,7.0
13.913,0.85037,8.30234,46.44992,6.0
12.947,1.37367,7.49996,43.50626,8.0
11.015,1.17743,6.61299,41.66024,7.0
29.372,1.00331,4.93163,42.64146,17.0
15.846,0.65433,3.26417,45.23587,6.0
15.846,0.45803,3.01451,46.5497,6.0
15.846,0.68705,2.45687,49.14411,9.0
16.812,0.52347,3.06905,49.94239,8.0
17.778,1.01422,4.27824,53.08562,8.0
19.71,1.14508,4.18082,55.58025,6.0
16.812,1.21052,3.97725,60.07057,3.0
18.744,1.27595,3.56718,63.16391,7.0
13.913,1.66855,5.28822,62.41552,8.0
12.947,1.30867,5.01407,72.89294,8.0
15.846,1.07965,4.59089,72.94284,6.0
17.778,1.24323,5.1144,72.39402,10.0
17.778,1.07965,6.03632,70.79746,14.0
22.609,1.11237,7.37996,68.5523,13.0
22.609,1.04693,9.54519,61.96649,12.0
16.812,1.01422,18.8874,46.94884,13.0
11.015,1.30867,20.50082,34.77507,8.0
4.251,0.88335,9.79601,35.9226,7.0
0.386,1.07965,9.54665,31.68174,7.0
3.285,0.34909,5.86297,33.59428,10.0
2.319,0.52363,11.85598,24.94625,6.0
0.386,0.42545,5.79749,32.5798,1.0
2.319,0.88362,8.03608,28.33894,1.0
5.217,1.66907,12.50761,21.15442,4.0
2.319,3.10904,18.34906,18.01119,6.0
4.251,4.58175,13.82061,26.74238,4.0
6.184,7.23261,14.34828,27.59055,7.0
13.913,3.82903,11.00166,43.50626,6.0
9.082,4.31993,12.93208,42.5583,7.0
10.048,3.89448,9.40494,51.28949,8.0
15.846,3.69812,12.02796,69.10111,6.0
11.015,2.38905,9.44289,65.65853,5.0
13.913,2.15997,10.67133,67.25509,8.0
16.812,2.94541,17.56799,71.64563,8.0
17.778,1.57089,15.85726,79.77811,9.0
13.913,1.3418,15.17655,87.1622,11.0
14.879,0.91635,12.16539,83.71962,10.0
13.913,0.58908,9.98407,75.43746,15.0
9.082,0.94908,6.69736,39.46497,6.0
6.184,0.35999,2.59553,41.76002,5.0
5.217,0.52334,3.12164,40.64576,10.0
5.217,0.56695,6.22157,44.90325,10.0
7.15,0.7196,3.59521,46.25035,7.0
4.251,0.62147,2.76465,46.35013,6.0
1.353,0.7196,4.57623,52.28734,7.0
6.184,1.60273,8.79843,63.46326,5.0
5.217,4.51383,13.47381,50.09207,6.0
7.15,9.42016,22.16353,51.28949,6.0
14.879,6.57448,15.32255,58.5738,4.0
5.217,4.44841,11.25064,62.71487,5.0
11.015,6.37823,12.16407,62.31573,9.0
7.15,4.67737,14.66876,65.60864,9.0
11.015,6.14927,12.67004,66.95574,5.0
8.116,4.8082,11.52509,65.15961,2.0
7.15,4.7755,14.56993,57.82541,1.0
8.116,6.18198,14.63356,56.42842,3.0
13.913,5.10259,16.95983,54.03358,4.0
10.048,6.08385,17.21076,54.48261,8.0
12.947,3.17276,11.81252,55.68003,6.0
9.082,2.584,9.46242,58.17466,3.0
11.981,3.53256,12.70656,62.16606,7.0
12.947,1.53732,8.48568,63.56305,6.0
9.082,1.24294,6.45869,61.51745,5.0
7.15,0.7196,2.82072,62.41552,5.0
5.217,0.26153,1.87233,59.07272,4.0
4.251,0.741,3.13494,56.7444,10.0
8.116,0.49037,1.88312,59.67143,7.0
7.15,0.52306,0.74799,62.61509,5.0
6.184,0.78458,3.86033,56.97724,6.0
5.217,2.68066,12.9914,51.08992,6.0
5.217,10.39574,28.95848,37.51916,9.0
8.116,13.20717,33.68936,36.22196,7.0
8.116,9.18617,27.91978,39.41508,6.0
10.048,6.79973,23.15727,44.05508,9.0
10.048,2.9095,12.12385,55.13121,8.0
13.913,2.64797,15.98652,54.43272,8.0
12.947,3.04026,12.07835,58.72347,9.0
8.116,2.41914,14.58074,56.42842,6.0
4.251,3.33448,10.85222,52.83616,7.0
4.251,3.33448,9.56055,53.83401,3.0
1.353,2.5499,8.23189,54.5824,5.0
2.319,2.09222,5.62698,58.17466,4.0
3.285,2.32106,8.68611,62.06627,4.0
2.319,1.11149,9.35241,61.61724,3.0
2.319,1.76531,15.32491,48.69508,3.0
2.319,1.66724,20.79696,42.05938,7.0
6.184,0.6099,3.68344,36.45479,6.0
7.15,0.68614,5.41054,32.52991,5.0
3.285,0.32673,5.70311,32.87916,5.0
1.353,1.11089,4.24225,35.47357,8.0
7.15,2.87524,7.74105,33.52776,6.0
10.048,5.39107,10.9665,36.02239,4.0
5.217,4.11682,9.45638,44.95314,5.0
3.285,3.75741,8.66324,54.33293,4.0
6.184,2.80989,7.16914,56.5282,2.0
4.251,4.60691,9.17021,59.2224,2.0
3.285,3.13662,9.04639,59.12261,1.0
6.184,2.48316,9.63475,57.32648,0.0
6.184,2.41781,9.21793,57.07702,-1.0
11.015,3.20197,10.44552,53.43487,1.0
3.285,2.84256,10.53129,55.48046,2.0
11.015,2.35247,11.28276,59.72132,4.0
6.184,1.14356,6.41529,62.41552,4.0
6.184,1.17623,5.58968,60.12046,3.0
5.217,1.14356,4.91597,56.22885,6.0
4.251,0.94752,5.11316,53.43487,6.0
1.353,0.8495,3.97093,53.28519,4.0
8.116,0.42475,2.70928,52.48691,3.0
18.744,0.60956,2.85923,50.35816,5.0
10.048,0.39186,9.67714,39.51486,10.0
13.913,0.68576,3.0873,47.09852,8.0
12.947,0.42452,2.09103,48.69508,8.0
10.048,0.62045,3.75653,46.25035,7.0
12.947,1.76338,13.69612,39.06583,6.0
13.913,4.70236,22.27867,32.52991,6.0
13.913,2.67773,9.19005,57.17681,8.0
8.116,2.80835,10.02447,59.02283,7.0
11.981,2.61242,9.80754,60.81896,9.0
7.15,2.08994,7.09071,61.61724,7.0
7.15,2.57977,7.68475,58.27444,4.0
3.285,2.44915,7.78157,57.2267,5.0
6.184,2.22056,8.90808,56.02928,4.0
6.184,2.1879,10.30326,53.68433,3.0
2.319,1.11028,4.50578,58.07487,2.0
5.217,1.01231,5.43201,54.78197,5.0
3.285,1.11028,6.4717,51.48906,5.0
0.386,1.17559,5.28513,49.2439,3.0
3.285,0.62045,3.91173,46.94884,2.0
1.353,0.35901,1.10613,49.04433,4.0
0.386,0.71802,1.12511,47.39788,2.0
0.386,0.65275,0.81105,46.79917,1.0
2.319,0.7833,1.85333,45.50196,4.0
3.285,1.33813,2.86627,44.30454,3.0
1.353,1.50132,3.91028,47.04863,2.0
8.116,1.89297,3.87921,52.03788,6.0
7.15,2.1867,4.87835,50.84046,7.0
7.15,3.13319,5.39431,51.63874,4.0
2.319,2.83945,5.27525,47.69723,6.0
-0.58,3.29638,7.05954,46.89895,6.0
6.184,3.4922,6.75929,46.25035,5.0
5.217,3.13319,6.89561,46.25035,6.0
2.319,3.42692,8.93013,43.30669,5.0
6.184,3.81857,10.45213,45.30239,3.0
3.285,1.99088,6.36929,47.04863,4.0
1.353,1.89297,4.81105,43.50626,1.0
2.319,1.76242,5.58068,40.26325,1.0
1.353,1.50132,6.0328,37.81852,3.0
-1.546,1.53396,7.38051,32.48002,1.0
-1.546,1.66451,5.78258,33.47787,3.0
1.353,0.62011,4.3296,32.52991,2.0
2.319,0.86985,3.01769,34.99127,2.0
5.217,0.6089,2.17455,39.0492,9.0
2.319,0.42405,3.23501,37.16991,5.0
2.319,0.71763,2.94028,33.82712,6.0
2.319,0.88073,2.43119,32.52991,5.0
4.251,1.20692,4.00314,32.38023,4.0
5.217,1.23954,2.76166,32.67959,3.0
1.353,1.43526,4.06746,34.97464,2.0
-1.546,0.84811,2.22219,35.77292,2.0
1.353,1.23954,2.55445,37.12002,5.0
2.319,3.52291,6.66837,35.42368,4.0
5.217,5.77365,8.65658,38.81637,4.0
4.251,4.95817,9.95878,39.71443,3.0
7.15,3.29457,8.10634,56.02928,4.0
12.947,3.62077,9.62649,58.02498,4.0
8.116,3.06623,8.87087,59.52175,4.0
7.15,2.21813,8.6172,61.56735,8.0
11.981,2.08765,7.62579,60.02068,7.0
6.184,1.30478,6.75406,58.12476,6.0
11.015,1.56574,7.28638,51.53895,8.0
10.048,1.14168,6.22709,51.53895,7.0
11.015,0.91335,6.11098,49.79272,4.0
7.15,0.81549,4.44792,48.5953,4.0
11.981,0.95632,2.95709,47.49766,3.0
11.981,0.6955,4.04816,48.36246,7.0
11.015,0.55423,2.83062,51.04003,5.0
8.116,0.22821,2.60479,39.86411,3.0
9.082,1.04325,4.30978,40.5626,3.0
8.116,1.69529,9.63412,38.81637,6.0
11.981,6.68333,17.74433,29.38668,5.0
8.116,6.22691,12.48291,40.71228,4.0
6.184,3.42317,8.79903,51.2396,4.0
7.15,3.45577,8.02332,56.32863,5.0
6.184,2.70594,7.25509,61.46756,3.0
6.184,2.96675,7.42539,65.45896,4.0
6.184,3.06455,10.02278,64.11186,3.0
6.184,2.41252,10.03765,65.15961,4.0
19.71,2.67333,8.23814,66.5067,6.0
17.778,2.64073,6.88853,70.04907,5.0
11.981,1.9887,5.14094,69.45036,6.0
13.913,1.59748,4.85958,68.20305,5.0
8.116,1.63008,4.80959,69.35058,2.0
6.184,1.72789,13.42007,55.18111,3.0
7.15,1.63008,12.42962,50.99014,3.0
7.15,2.24951,9.25085,46.25035,2.0
4.251,0.61943,5.478,45.35228,2.0
10.048,0.73857,2.39478,36.92045,7.0
13.913,0.55392,2.83351,39.51486,6.0
11.981,0.65168,1.90556,34.6254,7.0
13.913,0.65168,2.94298,33.77722,4.0
11.015,1.69436,4.81958,35.42368,8.0
18.744,4.36622,11.51194,36.52131,6.0
22.609,6.06058,12.18184,38.06798,10.0
18.744,5.53924,9.14276,46.00089,8.0
22.609,3.94263,8.63421,48.19616,9.0
18.744,3.74713,6.65165,50.29164,6.0
16.812,3.77972,7.69098,51.98799,7.0
17.778,3.16063,7.8103,54.73207,13.0
18.744,3.64938,13.49289,56.22885,11.0
14.879,2.73704,10.79399,58.92304,7.0
16.812,4.23589,13.8385,55.18111,5.0
12.947,3.8123,15.11045,53.48476,8.0
14.879,1.72694,9.38614,59.32218,9.0
16.812,1.62919,11.29964,57.77552,9.0
13.913,1.14043,11.7897,54.23315,9.0
8.116,1.43369,8.07218,53.03573,5.0
8.116,1.2056,8.05881,53.38498,5.0
6.184,0.81459,5.64982,53.2353,5.0
4.251,0.61909,3.20042,53.53465,5.0
2.319,0.47763,3.0048,52.02125,7.0
1.353,0.30395,1.33333,48.36246,4.0
2.319,0.45592,1.11761,45.60175,7.0
0.386,0.97698,1.30486,42.30884,5.0
-0.58,0.78158,2.12352,37.12002,3.0
-2.512,2.05165,4.69184,34.52561,1.0
0.386,3.19146,6.88895,34.82497,0.0
2.319,4.13587,10.26805,35.17421,2.0
2.319,4.16843,8.29762,38.41723,3.0
4.251,3.02863,9.0072,53.63444,1.0
3.285,3.48455,8.72337,55.68003,2.0
1.353,3.97304,9.53152,54.08347,2.0
-0.58,3.77764,8.06635,50.64089,2.0
1.353,2.7681,7.43428,44.40433,4.0
-0.58,2.83323,5.72535,41.95959,1.0
-1.546,2.44244,5.33836,40.36303,1.0
5.217,0.97698,4.99012,39.36518,4.0
4.251,2.89836,6.50787,37.76862,4.0
7.15,1.07467,6.13795,38.51701,4.0
5.217,0.52106,6.05253,35.82282,4.0
4.251,0.60756,6.54765,34.65866,6.0
10.048,0.52077,5.29569,33.52776,3.0
7.15,0.42312,5.37616,32.72948,1.0
3.285,0.48822,4.80889,32.03099,3.0
2.319,0.65096,2.84537,39.21551,5.0
2.319,1.92033,6.76814,38.5669,3.0
3.285,2.63639,8.00747,41.16131,9.0
4.251,3.38499,8.83331,39.46497,6.0
3.285,3.41754,9.14698,40.16346,2.0
2.319,4.32889,9.10002,38.26755,2.0
3.285,3.15716,5.91049,41.06153,5.0
1.353,3.64538,8.79763,44.6039,2.0
8.116,3.35245,7.16923,53.43487,1.0
11.981,2.24581,8.13889,63.2138,1.0
5.217,2.76658,9.57377,63.16391,3.0
8.116,2.73403,11.80512,58.5239,4.0
8.116,3.93831,17.02231,52.78627,5.0
5.217,2.99442,14.47028,61.81681,5.0
9.082,1.92033,9.26122,66.40692,7.0
8.116,1.20428,6.87924,65.90799,6.0
5.217,1.65995,8.1023,53.73422,7.0
3.285,0.8788,8.88454,44.95314,6.0
7.15,0.94389,13.4073,34.97464,9.0
5.217,0.71606,9.86122,31.33249,6.0
8.116,0.43374,6.68049,28.07285,2.0
5.217,0.60723,9.11707,22.41836,8.0
4.251,0.78072,9.35346,21.25421,6.0
5.217,0.61807,10.64232,20.10668,7.0
1.353,1.04096,9.11035,21.90281,7.0
0.386,2.99277,10.63928,23.74883,7.0
9.082,9.20603,15.8728,24.34754,4.0
11.015,6.50603,17.82987,30.38453,4.0
8.116,5.26988,14.99571,44.10497,11.0
11.015,3.90362,14.43999,57.2267,9.0
11.015,3.05783,12.30661,66.10756,8.0
10.048,3.41566,9.21126,69.89939,7.0
11.981,4.97711,13.36569,65.95789,5.0
12.947,3.09036,13.2962,65.65853,3.0
13.913,3.25301,11.22774,67.25509,6.0
9.082,2.56988,10.19627,72.24434,8.0
4.251,1.95181,8.12953,70.84735,7.0
6.184,2.14699,7.77828,68.45251,4.0
4.251,1.13856,5.94627,62.16606,7.0
2.319,0.84578,7.43464,60.46971,6.0
11.015,0.81325,9.25161,57.37638,7.0
6.184,0.91084,13.3118,54.43272,7.0
4.251,0.6506,13.08715,54.98154,6.0
6.184,0.45542,11.56736,53.48476,7.0
4.251,0.6936,9.54597,52.28734,6.0
5.217,0.65025,14.46645,42.17579,8.0
10.048,0.48768,13.60622,35.82282,6.0
6.184,0.74778,10.19099,32.82927,10.0
4.251,0.74778,9.98296,38.51701,8.0
5.217,0.97537,9.47798,47.74712,14.0
10.048,1.13793,7.92854,57.77552,13.0
9.082,1.39803,8.62188,58.47401,10.0
8.116,3.05615,11.74824,64.61079,10.0
8.116,2.56847,10.83178,77.03402,8.0
8.116,2.79606,12.87516,63.16391,6.0
5.217,2.60098,6.72537,51.83831,4.0
2.319,2.60098,6.41333,44.80347,4.0
2.319,2.27586,4.67553,48.29594,4.0
2.319,1.95074,3.35379,44.6039,2.0
3.285,2.66601,4.7014,41.01164,5.0
2.319,1.78817,2.92696,41.80992,5.0
1.353,1.62561,3.90432,42.15916,2.0
10.048,1.43054,4.51547,45.60175,2.0
5.217,1.07291,4.64778,44.95314,2.0
0.386,1.07291,11.92878,39.81422,3.0
4.251,0.84532,14.56606,36.17206,5.0
2.319,1.62561,16.43805,34.6254,2.0
3.285,5.36452,32.39214,15.81592,2.0
4.251,3.16279,26.86093,18.22739,1.0
4.251,1.03982,13.67106,24.87973,1.0
3.285,0.97483,9.06965,28.83787,4.0
1.353,0.5524,6.12652,31.73163,3.0
3.285,0.38993,5.6991,32.18066,2.0
2.319,1.10481,5.69584,34.52561,6.0
5.217,1.91717,12.62072,31.53206,6.0
4.251,2.14463,6.85966,38.26755,5.0
4.251,3.05447,11.39729,45.40218,6.0
2.319,3.31443,11.77932,47.44777,5.0
1.353,2.56706,8.76197,53.53465,3.0
2.319,3.89933,10.36207,58.07487,5.0
2.319,3.99681,11.92996,59.57165,5.0
7.15,3.76935,9.20829,61.36778,9.0
7.15,2.27461,5.98383,65.25939,6.0
6.184,2.3396,6.6648,64.46111,5.0
4.251,2.72953,7.73223,65.10971,5.0
5.217,2.11214,6.54519,62.66498,5.0
5.217,1.1373,5.33377,67.50455,6.0
10.048,0.77987,4.5808,67.40477,8.0
16.812,1.26728,5.70693,65.30928,9.0
11.981,1.33227,6.3879,65.65853,10.0
11.981,0.45492,5.027,68.95144,7.0
11.981,0.5849,5.76445,68.90154,9.0
14.879,0.64953,6.50291,66.12419,6.0
10.048,0.51962,2.11947,71.91172,8.0
11.015,0.29229,3.30125,66.30713,9.0
12.947,0.38972,3.93299,62.96434,6.0
12.947,0.38972,4.92242,67.8538,7.0
9.082,0.58458,5.1444,70.89724,6.0
10.048,1.26659,6.65036,70.64778,9.0
11.981,1.29906,9.20433,68.5523,6.0
9.082,1.33154,11.60207,63.06412,7.0
11.981,2.0785,12.59183,61.46756,7.0
13.913,1.91612,10.60158,63.06412,9.0
13.913,1.29906,8.99602,65.8581,9.0
14.879,2.50069,12.1007,63.81251,8.0
10.048,2.2084,10.88246,69.40047,10.0
11.015,2.56565,18.14599,52.68648,8.0
6.184,4.25442,21.5973,41.85981,7.0
4.251,4.70909,15.22394,52.68648,5.0
14.879,4.05956,18.25081,50.79057,6.0
9.082,3.11775,16.1538,49.74282,7.0
10.048,1.81868,14.55247,48.34583,10.0
4.251,1.88364,18.35852,43.20691,6.0
11.981,1.1042,10.38838,51.68863,5.0
8.116,1.33154,10.87301,48.24605,6.0
9.082,0.64953,10.72101,44.90325,8.0
24.541,0.69245,15.33533,37.98482,5.0
14.879,0.95212,8.61458,38.58353,6.0
11.015,0.74655,6.46327,38.21766,6.0
10.048,0.64917,7.13368,34.77507,6.0
10.048,1.4931,11.72803,31.38238,6.0
10.048,3.89504,15.86151,27.34109,-3.0
14.879,4.54421,15.8041,30.08518,0.0
11.981,4.15471,16.55765,31.38238,6.0
12.947,5.55043,16.65828,34.27615,7.0
14.879,4.18717,13.64187,39.914,5.0
13.913,3.31078,13.00548,47.79702,6.0
13.913,2.75898,13.59101,49.44347,6.0
13.913,4.08979,13.63485,49.99229,3.0
14.879,3.40816,14.21102,48.09637,-1.0
5.217,3.83012,15.96105,41.61035,9.0
4.251,4.47929,18.92598,34.97464,7.0
4.251,4.44683,19.49684,33.42798,3.0
3.285,2.8239,21.15155,41.36088,5.0
0.386,1.78523,16.85581,60.96864,5.0
3.285,0.64917,14.5332,59.47186,7.0
2.319,1.00622,14.2984,54.33293,7.0
4.251,0.81147,12.35631,50.79057,4.0
4.251,0.97376,20.39285,36.67099,4.0
2.319,0.68163,10.21047,37.9183,3.0
11.981,0.73533,3.53066,41.44404,7.0
8.116,0.74614,3.23598,39.2654,4.0
7.15,0.29197,2.68093,43.20691,2.0
7.15,0.51905,3.11489,44.10497,3.0
7.15,1.49228,8.34913,42.5583,5.0
3.285,5.74202,17.31954,39.01594,5.0
11.015,4.47683,12.84583,43.05723,5.0
10.048,6.45571,18.57167,49.99229,3.0
9.082,6.26107,17.41011,59.32218,3.0
7.15,4.18486,12.51136,63.16391,6.0
10.048,4.18486,10.73848,62.16606,4.0
6.184,4.18486,12.5635,62.01638,5.0
10.048,3.24408,7.85309,63.71272,5.0
8.116,5.48249,12.55528,63.11401,5.0
8.116,4.31462,10.17451,63.56305,4.0
7.15,3.53604,8.55257,62.76477,2.0
9.082,2.07621,6.98449,64.71057,5.0
6.184,1.0381,6.54263,64.21165,5.0
11.015,0.7137,8.34364,59.12261,8.0
11.015,0.8759,10.18066,55.72992,11.0
9.082,0.7137,11.88939,52.23745,9.0
12.947,0.94078,15.71266,45.70153,7.0
9.082,0.38929,12.3868,46.89895,6.0
11.015,0.51877,6.92683,47.09852,12.0
11.015,0.73492,15.56992,30.86683,9.0
11.981,1.68599,28.19954,16.91356,7.0
11.981,1.16723,30.03852,10.72689,6.0
12.947,9.04599,29.90656,5.63785,8.0
14.879,10.60229,28.98123,13.27141,9.0
11.015,7.29515,24.08621,29.08733,5.0
19.71,5.51189,16.01977,38.66669,9.0
18.744,4.02044,14.13244,51.28949,8.0
17.778,3.69621,13.69039,63.96219,12.0
14.879,3.20987,15.27095,72.89294,10.0
16.812,2.91806,14.46612,76.63488,7.0
21.643,2.56141,14.43902,77.88219,8.0
20.677,2.04264,11.37332,83.12091,7.0
18.744,2.78837,15.96941,72.99273,12.0
12.947,2.39929,19.80098,79.47875,7.0
19.71,1.42661,20.09234,86.5136,15.0
16.812,1.26449,15.69711,85.66542,5.0
17.778,0.90784,20.78341,65.50885,9.0
10.048,1.5563,18.2238,49.64304,7.0
10.048,1.62114,23.34211,36.87056,8.0
6.184,1.32934,27.33761,28.13937,9.0
3.285,0.7133,19.72508,29.83572,9.0
12.947,0.6481,15.71394,27.075,6.0
8.116,0.73451,18.36605,18.8261,3.0
4.251,1.36101,19.5287,15.06754,3.0
3.285,1.81468,21.33924,11.12603,4.0
4.251,1.74987,14.75554,18.21076,8.0
6.184,5.28202,18.00677,16.96345,6.0
5.217,8.06885,19.79022,20.20646,7.0
12.947,9.81872,24.52115,23.99829,9.0
17.778,6.67543,21.1958,28.43873,9.0
12.947,5.41164,18.69561,32.87916,5.0
0.386,5.02278,14.33176,38.06798,3.0
13.913,4.18025,12.3343,45.95099,2.0
3.285,2.81924,11.07962,50.64089,8.0
8.116,3.46734,11.75665,51.28949,6.0
5.217,4.30987,14.69392,46.44992,4.0
2.319,2.88405,11.86784,48.5953,2.0
2.319,2.13873,9.19921,55.58025,7.0
2.319,1.32861,10.18032,58.17466,5.0
7.15,2.98126,24.61502,41.41078,10.0
8.116,2.23595,15.94206,44.50411,6.0
3.285,0.58329,10.95764,41.36088,7.0
7.15,1.55544,11.19001,38.46712,6.0
3.285,0.71291,7.36515,39.21551,5.0
16.812,0.38865,5.18593,39.58138,4.0
11.015,0.5182,8.47032,33.59428,2.0
8.116,0.80968,9.57334,41.41078,5.0
8.116,0.64774,6.6869,48.44562,9.0
6.184,0.48581,7.19643,40.31314,9.0
3.285,1.48981,8.00803,32.67959,8.0
1.353,2.04039,11.39571,32.03099,5.0
2.319,2.97962,14.29196,32.48002,4.0
10.048,6.50982,19.38041,30.53421,10.0
12.947,5.57059,16.79764,28.13937,14.0
14.879,3.88646,14.73008,29.48647,8.0
11.981,3.30349,15.51946,27.88991,8.0
13.913,3.7893,17.85706,27.84002,7.0
13.913,5.14956,26.3772,18.6598,11.0
12.947,11.01163,33.06247,14.96775,14.0
3.285,1.45742,11.76712,66.35703,9.0
2.319,0.90684,10.78274,77.1837,6.0
2.319,0.61536,12.95378,75.43746,4.0
6.184,0.58297,13.99611,75.68692,8.0
10.048,0.87445,12.50426,76.88434,7.0
15.846,0.61536,9.08761,78.68047,16.0
18.744,0.5182,9.1321,80.32693,15.0
13.913,0.87445,11.56384,73.29208,17.0
14.879,0.45342,8.08202,75.78671,12.0
12.947,0.51791,6.87356,78.36449,16.0
17.778,0.64739,5.90826,84.28506,17.0
11.981,0.67976,7.16562,76.03617,17.0
14.879,0.55028,10.5532,65.65853,24.0
15.846,0.32369,9.1754,66.45681,19.0
15.846,0.51791,9.24357,64.11186,11.0
15.846,0.80923,7.64673,58.67358,15.0
14.879,1.03582,6.61967,53.63444,13.0
11.981,1.58609,7.55342,55.92949,11.0
11.015,1.74794,7.67122,58.67358,9.0
11.015,1.52136,6.55482,66.30713,5.0
22.609,1.58609,8.02394,73.54155,10.0
18.744,1.39188,7.95578,84.86714,10.0
14.879,1.10056,6.88636,78.18155,11.0
11.981,1.13292,7.09812,71.69552,9.0
11.015,1.2624,6.53364,66.65638,6.0
4.251,1.03582,5.73091,67.15531,3.0
5.217,1.16529,8.826,60.71917,3.0
1.353,0.58265,10.71269,61.96649,3.0
3.285,1.06819,12.52991,56.22885,3.0
5.217,1.06819,12.00711,52.48691,4.0
6.184,0.61502,12.17917,52.48691,4.0
7.15,0.71212,11.08924,43.2568,3.0
7.15,0.4208,13.88851,32.52991,3.0
11.015,0.64703,15.26001,28.47199,6.0
11.015,0.25881,7.13633,38.05135,10.0
6.184,0.61468,7.95083,34.87486,10.0
9.082,0.54997,9.61945,30.78367,14.0
5.217,0.77643,11.78327,30.98324,9.0
13.913,1.94108,12.66549,30.33464,6.0
14.879,5.92031,21.57811,27.39098,5.0
11.015,7.24671,22.73545,33.32819,9.0
11.981,3.81747,16.01374,44.00519,5.0
11.981,2.65281,10.89411,62.01638,3.0
5.217,1.87638,8.47498,73.39187,5.0
10.048,2.29695,10.07961,73.79101,10.0
11.015,2.00579,9.16589,82.72177,6.0
10.048,1.68227,7.67402,86.26413,3.0
16.812,1.22935,7.47916,91.90199,6.0
8.116,1.87638,9.05043,90.15575,6.0
10.048,1.55287,13.10381,84.96693,6.0
6.184,1.48816,13.46458,80.37682,3.0
15.846,1.35876,16.12174,72.5437,6.0
6.184,1.0676,13.32474,64.11186,5.0
3.285,0.84114,11.78868,64.41122,3.0
3.285,1.29406,11.30347,59.02283,5.0
2.319,1.48816,14.98168,51.13981,4.0
4.251,0.64703,5.96562,53.33508,5.0
6.184,0.47423,4.71702,51.75515,9.0
5.217,0.47423,4.15865,50.62426,7.0
5.217,0.51734,4.91266,47.14841,4.0
4.251,0.679,8.5385,42.35873,3.0
5.217,0.87301,6.7753,44.6039,4.0
3.285,1.71368,8.41776,48.09637,5.0
1.353,4.20336,13.13298,43.45637,7.0
5.217,3.94469,12.16855,41.76002,4.0
4.251,3.84769,13.05015,43.05723,2.0
1.353,4.49436,13.78608,39.86411,2.0
5.217,3.55669,12.4494,44.20476,3.0
3.285,3.88002,12.11067,46.99874,5.0
0.386,3.03935,8.06021,57.02713,4.0
6.184,2.58668,9.48717,56.37853,4.0
3.285,2.61902,7.9195,57.32648,-1.0
1.353,2.61902,9.17585,57.82541,-2.0
1.353,3.84769,10.64216,55.63014,4.0
-0.58,2.78068,7.82866,53.98369,4.0
3.285,1.71368,6.00977,49.09422,3.0
3.285,1.35801,5.66521,45.00304,4.0
5.217,1.03467,5.16638,42.35873,6.0
3.285,2.13401,6.67395,40.01379,4.0
1.353,1.32567,4.92957,37.96819,1.0
2.319,0.35567,2.85725,36.27185,7.0
11.015,0.47396,2.48601,34.45909,6.0
11.981,0.6894,3.76205,32.52991,16.0
21.643,0.38779,5.4293,30.38453,24.0
28.406,0.77558,3.94421,29.53636,25.0
28.406,0.67863,3.14999,28.23916,27.0
35.17,2.87609,7.69023,25.19571,26.0
20.677,10.98732,15.9789,16.56431,20.0
15.846,10.76111,19.38135,15.91571,17.0
8.116,6.59239,14.82551,24.44733,5.0
6.184,3.42546,11.40509,26.29335,6.0
8.116,8.49902,16.87833,25.59485,6.0
5.217,7.17407,18.59558,25.2955,13.0
7.15,11.18121,22.71821,25.99399,12.0
11.015,8.72522,18.94104,37.12002,10.0
12.947,6.56008,16.39413,43.20691,7.0
11.981,6.43081,19.78761,39.914,10.0
12.947,6.07534,20.85648,35.97249,14.0
8.116,1.97125,12.48244,40.6125,18.0
6.184,2.00357,16.152,31.58195,7.0
12.947,2.29441,15.5489,30.03529,8.0
11.981,2.2621,16.59371,26.09378,9.0
6.184,1.13105,12.09453,26.89206,9.0
6.184,1.0341,7.52882,26.49292,6.0
5.217,0.60291,6.11961,22.28532,3.0
7.15,0.60291,4.79449,34.52561,8.0
11.981,0.25839,4.57301,35.67314,11.0
6.184,0.41989,3.54078,37.56905,10.0
11.981,0.90437,5.04713,36.02239,9.0
13.913,2.16403,10.80487,31.48217,10.0
14.879,4.65104,12.37917,32.77937,18.0
11.981,5.49081,11.87615,37.36948,12.0
14.879,3.68207,10.15107,41.41078,10.0
14.879,4.81253,14.79922,42.95744,6.0
8.116,6.84736,16.33455,46.49981,9.0
6.184,7.04116,14.25896,48.5454,8.0
9.082,9.01139,17.09641,47.2482,8.0
10.048,4.32805,12.50826,52.03788,4.0
13.913,3.61747,8.36705,52.5368,4.0
7.15,2.00253,6.29252,52.63659,8.0
8.116,2.42242,7.68869,53.58455,12.0
7.15,1.84104,7.16783,55.13121,7.0
9.082,1.29196,8.53282,52.08777,11.0
11.981,1.16276,9.09707,50.39143,10.0
